id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
972455998685165989,Romantic attic room with panoramic view,18852708,Marco,,Santo Stefano,44.4867019,11.3411147,Entire home/apt,130,2,22,2024-03-22,3.86,1,88,22,
972534473256767407,Home in city/airport,535339224,Erika,,Borgo Panigale - Reno,44.5111834,11.2909834,Entire home/apt,87,1,31,2024-03-20,5.74,1,286,31,
972884063986014762,Mansarda nel centro storico - Chez Arianna,535409242,Arianna,,Santo Stefano,44.49001015613071,11.349635706745893,Entire home/apt,96,3,9,2024-03-22,1.45,1,36,9,037006-AT-02457
972991279156820891,appartamento Be & Bo,43241853,Letizia,,Savena,44.476720515105136,11.378484065765335,Entire home/apt,89,4,1,2024-01-03,0.36,3,237,1,
973177004069131621,San Rocco Hills View,19463176,Davide,,Porto - Saragozza,44.49792375193307,11.331027175409162,Entire home/apt,188,3,12,2024-02-26,1.96,3,99,12,037006-AT-03007
973271409767228097,Comfortable room in Bologna,27251773,Gabriella,,Navile,44.54151991250857,11.357040711846059,Entire home/apt,75,1,1,2023-12-26,0.33,2,230,1,
973295454154955398,Fiorilli 5 Fiera District-Parking gratuito privato,456512872,SN Estate Srl,,San Donato - San Vitale,44.50658365596203,11.35657923809814,Entire home/apt,72,1,25,2024-03-15,4.01,1,346,25,037006-CV-00695
973657720688019466,Casty 7 Room - Palazzo Pepoli,188271047,Julieta,,Santo Stefano,44.49296261454344,11.347139747800156,Private room,94,1,6,2024-03-15,1.15,6,88,6,
973668263746389229,Cà Savoia Appartamento Aeroporto,535595302,Nunzio,,Borgo Panigale - Reno,44.522138746206586,11.296103484928608,Entire home/apt,,2,1,2024-03-06,1,1,214,1,
973784066367195197,La Casa in Sant'Apollonia,65105804,Benedetta,,Santo Stefano,44.4941226719821,11.354276346032698,Entire home/apt,240,2,0,,,1,78,0,
973825697488339070,Casty 7 - Palazzo Pepoli,188271047,Julieta,,Santo Stefano,44.49199952901089,11.345677185936095,Entire home/apt,251,1,20,2024-03-21,3.39,6,85,20,
974046631474520546,Casa Zanardi 2.0,9771605,Jovi,,Navile,44.52158379999999,11.3213027,Private room,41,2,10,2023-12-14,1.58,1,323,10,
974555260741540078,La terrazza sul cortile,4295985,Luca,,Porto - Saragozza,44.48677014045158,11.33950799703598,Entire home/apt,289,1,1,2024-03-23,1,1,105,1,
974560121235028162,"CasaFarini, nel cuore di Bologna",535809118,Maria Teresa,,Santo Stefano,44.4914063,11.3472045,Entire home/apt,186,3,10,2024-03-11,1.63,1,109,10,037006-AT-02648
975093727565191750,Sofà Bologna San Martino,480137180,Francesca,,Santo Stefano,44.49737856983444,11.346997999441504,Shared room,51,1,24,2024-03-23,3.67,2,259,24,
975237913584927756,Appartamento ad.ze Osp Bellaria,3137728,Gennaro Davide,,Savena,44.46611545542901,11.377280432279514,Entire home/apt,72,4,11,2024-01-01,1.82,1,84,11,
975254054684719115,"""Camonia Luxury"" Free parking 2km da Bologna.",511052082,Federico,,Borgo Panigale - Reno,44.50374770998926,11.30059937186135,Entire home/apt,129,1,18,2024-03-17,2.83,5,275,18,037006-AT-02987
975748840376301751,GetTheKey Barberia Apartment,6100445,Mattia,,Porto - Saragozza,44.4918749,11.3386188,Entire home/apt,183,3,5,2024-03-18,0.94,13,123,5,037006-AT-03147
975801019144520763,Primaticcio 7 Camera sul Cortile,288018475,Viandante,,Navile,44.52068079486411,11.349106416496676,Private room,56,2,4,2023-11-05,0.67,5,4,4,
975863673939571700,Wonderful Italy | Wild Flower Apartment,487811050,Wonderful Italy Emilia-Romagna,,Porto - Saragozza,44.5004196,11.3186452,Entire home/apt,62,1,4,2023-11-15,0.70,175,307,4,
976499022467349949,Stanza,460000116,Faustino,,San Donato - San Vitale,44.49009177346072,11.367946418953183,Private room,50,3,3,2023-11-02,0.53,2,78,3,
976785085354327363,Rooftop - Over the Roofs of Bologna,535527142,Rooftop,,Santo Stefano,44.50109753491304,11.35027050946024,Entire home/apt,,1,39,2024-03-15,6.13,1,0,39,037006-BB-01130
976807811550720043,Balcony Room-Airport/Unipol/SanLuca/Stadium,188501962,Alessandra,,Borgo Panigale - Reno,44.49742,11.29388,Private room,55,1,24,2024-03-09,4.00,3,22,24,
977433048690834877,Artist Room Bologna - camera matrimoniale,248702075,Gigi,,Borgo Panigale - Reno,44.50707566270903,11.303243786133029,Private room,100,1,5,2024-03-23,0.82,2,259,5,
977940700473474432,Suite Dall'Ara,152945951,Germani,,Porto - Saragozza,44.4940375,11.3120707,Entire home/apt,81,3,18,2024-03-18,2.92,26,297,18,037006-AT-02997
978352385372123079,cozy studio in the old town,510257288,Alessandro,,Santo Stefano,44.49697989455032,11.355923136840948,Entire home/apt,90,2,1,2023-10-08,0.18,7,21,1,
978624745772891325,Luxury Church  S.Anna,392465015,Jessica,,Navile,44.546607328568314,11.379148972062355,Entire home/apt,200,1,0,,,1,64,0,
978687957499626401,Italianway - Riva Di Reno 76,277360665,Italianway,,Porto - Saragozza,44.499089,11.337775,Entire home/apt,274,1,0,,,13,98,0,037006-CV-00250
978693364169743628,Primaticcio Ma Maison,288018475,Viandante,,Navile,44.52275394174419,11.35056656171882,Entire home/apt,60,2,2,2023-11-30,0.36,5,4,2,
978760072582307467,Giardino delle Dame,167133990,Roberto,,Santo Stefano,44.48793333618698,11.347703793139953,Entire home/apt,113,1,21,2024-02-22,3.35,1,119,21,
978913149542596553,appartamento Fioravanti,64344334,Cristina,,Navile,44.5088069,11.3406356,Entire home/apt,103,3,11,2024-03-11,2.04,1,23,11,
978935930836248729,B&B Bella Bologna -double room private bathroom,126564226,Anna,,Santo Stefano,44.4930715,11.355136,Private room,114,1,10,2024-01-30,1.67,3,56,10,037006-AF-00635
979332403516815563,Double room private bathroom- B&B BellaBologna,126564226,Anna,,Santo Stefano,44.49277720725851,11.35443031301855,Private room,114,1,8,2023-11-11,1.34,3,36,8,037006-AF-00635
979339899828285948,B&B Bella Bologna - in the heart of Bologna,126564226,Anna,,Santo Stefano,44.4930715,11.355136,Private room,83,1,6,2024-01-17,1.00,3,39,6,037006-AF-00635
979437689166408881,Bilocale in zona tranquilla,207968054,Jamila,,Navile,44.51520225539494,11.313416855272028,Entire home/apt,110,1,5,2023-11-11,0.83,1,80,5,
979451495567663760,Chic nest @GalleriaCavour,46866796,Domenico,,Santo Stefano,44.492189937234386,11.344317868351936,Entire home/apt,119,2,0,,,2,244,0,
979615807960449644,Realkasa Giulia Flat,228384114,Realkasa,,Porto - Saragozza,44.50478,11.34395,Entire home/apt,115,3,0,,,91,124,0,
979619036896372425,"Casa Melì, ampio bilocale nuovo",188899269,Anna Rosa,,Navile,44.50919721235015,11.35291856137695,Entire home/apt,95,1,9,2024-03-03,1.47,1,178,9,037006-AT-02988 UO7702
979631947065955935,Casa Boss Monolocale Tribunale 1,521070343,Holidu,,Santo Stefano,44.48886501524178,11.343010811045069,Entire home/apt,116,1,11,2024-03-03,1.94,5,352,11,
979633754665332411,Casa Boss Monolocale Tribunale 2,521070343,Holidu,,Santo Stefano,44.48881143855812,11.342908887102503,Entire home/apt,111,1,8,2024-01-21,1.58,5,365,8,
979634649332119107,Casa Boss Monolocale Tribunale 3,521070343,Holidu,,Santo Stefano,44.48881909237308,11.342951802446741,Entire home/apt,117,1,7,2024-02-25,1.10,5,365,7,
979638092477223480,Casa Boss Monolocale Tribunale 4,521070343,Holidu,,Santo Stefano,44.48880378474215,11.34298398895492,Entire home/apt,111,1,10,2024-03-16,1.75,5,365,10,
979763075029809647,FamilyBO Apartments Sant'Orsola,338818326,Riccardo,,San Donato - San Vitale,44.4930641,11.3690962,Entire home/apt,111,1,5,2024-01-03,0.83,6,167,5,
980153724496107546,Residence 8 Central Bo,152945951,Germani,,Porto - Saragozza,44.5041855,11.338787,Entire home/apt,84,1,17,2024-03-18,2.77,26,150,17,037006-AT-03035
980155956712160497,Residence 1 Central Bo,152945951,Germani,,Porto - Saragozza,44.5044723,11.3384981,Entire home/apt,83,1,22,2024-03-15,3.75,26,149,22,037006-CV-00759
980189158730175458,HouSmart Tovaglie 9 int. 6,300934729,Arianna,,Santo Stefano,44.48825,11.34098,Entire home/apt,122,1,2,2023-10-17,0.34,27,236,2,
980258381489471044,Casa centrale e accogliente,216881086,Lisa,,Santo Stefano,44.5000706,11.3508523,Private room,76,1,25,2024-03-08,4.01,1,58,25,
980301135993088476,Grazioso appartamento in centro,21126342,Francesca,,Porto - Saragozza,44.50210515822043,11.336460112348448,Entire home/apt,100,1,42,2024-03-15,6.96,1,65,42,037006-AF-00574
980823030348823016,Indipendenza Holiday Home,477225153,Filippo,,Santo Stefano,44.497873347374274,11.343512784655747,Entire home/apt,233,1,3,2023-11-12,0.55,2,308,3,
980872366487230461,"Casa San mamolo 2, con terrazza",537215612,Maria Cristina,,Santo Stefano,44.48598339999999,11.339387,Entire home/apt,78,3,5,2023-10-29,0.82,1,96,5,037006-AT-02862
981013660545495066,Appartamento zona centro,537245212,Alessandra,,Navile,44.5108991,11.3463527,Entire home/apt,89,1,20,2024-03-10,3.26,1,326,20,
981078512800217593,stanza singola,10343305,Caterina,,San Donato - San Vitale,44.4929,11.39726,Private room,32,20,0,,,1,232,0,
981082883349332373,Alemanni54 - exclusive apartment with garden,537263590,Paolo Marcello,,San Donato - San Vitale,44.49837939488234,11.373879119049084,Entire home/apt,247,1,3,2024-03-13,0.54,3,225,3,
981186426404248071,Stanza privata e letto singolo,83070126,Enrico,,Santo Stefano,44.47676206550641,11.360307179458612,Private room,80,1,0,,,1,270,0,
981797640151136105,monolocale con letto matrimoniale divisibile,188820390,Bruno,,Borgo Panigale - Reno,44.5068022,11.3037218,Entire home/apt,,1,3,2024-03-17,0.50,1,257,3,
981835478471566885,Appartamento rinnovato 65 Mq,145761916,Paolo,,Savena,44.47731,11.39706,Entire home/apt,120,2,2,2023-10-01,0.33,1,26,2,
982592394943239655,Loft in palazzo storico in pieno centro,512004584,Umberto,,Porto - Saragozza,44.50003040235006,11.342702517033937,Entire home/apt,200,2,0,,,1,84,0,
983219037077086437,Cozy Retreat in Saragozza,534277,Francesco,,Porto - Saragozza,44.49547389014008,11.319997197492752,Entire home/apt,99,2,1,2023-11-01,0.21,1,153,1,
983762674275556242,Il Giardino di Anna,537835418,Anna,,Borgo Panigale - Reno,44.4898167,11.2983164,Entire home/apt,,2,2,2023-10-16,0.35,1,143,2,
983764961293306354,The courts of via Fondazza (very central),537835756,Anna,,Santo Stefano,44.48728375607741,11.353477638623048,Entire home/apt,153,2,21,2024-03-17,3.87,1,200,21,037006-AT-039039
983925097936723209,Alemanni54 - Sale Room,537263590,Paolo Marcello,,San Donato - San Vitale,44.498375568602306,11.373798652778637,Private room,91,1,1,2023-09-28,0.17,3,225,1,
983959615019050227,Realkasa Bolognetti Apartment,228384114,Realkasa,,Santo Stefano,44.493288737441674,11.35368944425485,Entire home/apt,152,3,2,2023-11-05,0.40,91,120,2,037006-AT-03151
984001186162307281,Alemanni54 - Pepe Room,537263590,Paolo Marcello,,San Donato - San Vitale,44.498352610916776,11.373825474868786,Private room,124,1,2,2023-11-08,0.33,3,225,2,
984054471388216221,Bilocale Centro Fiera Stazione,537912084,Timercan,,Navile,44.51256348488649,11.353025004229721,Entire home/apt,116,2,0,,,1,331,0,
984127275633876981,Grazioso Appartamento,44417233,Lara,,San Donato - San Vitale,44.50179243101007,11.36976123901981,Entire home/apt,70,1,6,2024-03-09,0.98,1,76,6,
984635593415337708,Bed & Breakfast delle Lame (Double Room),462651940,Danilo,,Porto - Saragozza,44.4996217,11.3360112,Private room,100,1,0,,,2,108,0,
984643208883758098,Appartamento Bologna Casa Linda Massarenti,96187053,Valeria,,San Donato - San Vitale,44.492593414159245,11.386801712214947,Entire home/apt,113,2,1,2023-10-22,0.19,1,244,1,
984693350507211362,Camera vicino Bologna fiere,537853746,Giovanni,,San Donato - San Vitale,44.500495893607045,11.374498754739761,Private room,65,1,2,2023-10-15,0.36,1,263,2,
984702720116908299,Chabby Chic Appartament S Orsola,524450243,Gianguido,,Santo Stefano,44.48887057031889,11.362977117737936,Entire home/apt,57,1,33,2024-03-08,5.44,2,36,33,
984711940812765605,Guest House in Piazza a Bologna,538061131,Roberta,,Navile,44.51074139250241,11.34782150387764,Entire home/apt,240,2,0,,,1,119,0,
984723422454600474,[Large Apartment] Ideal For Families Or Groups,538065035,Francesco,,Navile,44.513937964451465,11.344508344608933,Entire home/apt,160,1,0,,,1,238,0,037006-AT-03046
984726869773342072,[Isaia Apartment] 10 minute to Piazza Maggiore,489496743,Giovanni,,Porto - Saragozza,44.493724,11.3326307,Entire home/apt,859,1,22,2024-03-22,3.77,1,252,22,037006-AT-03019
984728104725646368,BeHappyG Apartment Rizzoli,208507453,Gianluca,,Santo Stefano,44.4816013,11.3372168,Entire home/apt,185,1,19,2024-01-09,3.20,1,151,19,
984793030767714943,Appartamento pieno di fascino,44145279,Wannes,,Porto - Saragozza,44.5014044,11.3426959,Private room,63,1,43,2024-03-24,7.05,1,23,43,
984851226998425728,Corte Matteotti apartment,101720374,Antonella,,Navile,44.509608425175905,11.34784907450581,Entire home/apt,72,1,27,2024-03-01,4.50,4,92,27,CIR 037006-CV-00862
985172518605431304,Fondazza Home - Little tower,7441756,Benedetto Raffaello,,Santo Stefano,44.49016784941987,11.356223297283115,Entire home/apt,101,1,0,,,19,282,0,
985230679292029188,Terrazza Dall'Ara,152945951,Germani,,Porto - Saragozza,44.4932574,11.3073217,Entire home/apt,61,1,5,2024-03-10,0.97,26,300,5,037006-AT-03049
985268895025934426,Porta Maggiore Apartment,132464778,Welcome To Emilia Romagna & Marche!,,Santo Stefano,44.4901877,11.3584928,Entire home/apt,75,1,9,2024-02-10,1.60,86,151,9,037006-CV-00198
985348580742502369,New flat in the old-time Bologna,450567769,Chiara,,Santo Stefano,44.487931734424805,11.351606061727662,Entire home/apt,190,2,5,2024-01-02,0.84,2,164,5,037006-AT-02789
985373239495443899,Borgo Masini Gold,7441756,Benedetto Raffaello,,Santo Stefano,44.50304414522454,11.350185954746033,Entire home/apt,120,3,5,2024-02-29,1.23,19,272,5,
985385792419748127,UR-NEST Ceneri,39681587,Rino,,San Donato - San Vitale,44.49565870000001,11.3651754,Entire home/apt,850,1,0,,,53,101,0,037006-AT-03144
985397706084027576,Wonderful Italy | Modern Apartment with Mezzanine,487811050,Wonderful Italy Emilia-Romagna,,Santo Stefano,44.498346,11.349346,Entire home/apt,91,1,5,2024-03-10,0.86,175,294,5,
985402544786242686,Stanza privata in casa condivisa,22232966,Valeria,,Porto - Saragozza,44.4972532,11.3324409,Private room,41,2,15,2024-03-18,2.63,1,66,15,
985404963546245499,Appartamento Bologna Centro Santo Stefano,526300163,Rosa Bianca,,Santo Stefano,44.4882418,11.3521984,Entire home/apt,189,2,12,2024-03-22,2.12,1,137,12,
985572185747125778,BeHappyS Apartment Rizzoli,538267810,BeHappyS,,Santo Stefano,44.4816013,11.3372168,Entire home/apt,212,1,15,2024-01-31,2.47,1,157,15,037006-AT-02853
985907147997922838,Bologna Suite Betta,2570614,Alex & Olivia,,Navile,44.508659006740096,11.350198739689427,Entire home/apt,127,1,1,2023-12-31,0.35,3,114,1,037006-CV-00694
985942143522083421,Parco del Velodromo Comfortable Apartment,132464778,Welcome To Emilia Romagna & Marche!,,Porto - Saragozza,44.5007782,11.3126592,Entire home/apt,67,1,3,2023-10-30,0.54,86,151,3,037006-CV-00198
985999891488035843,Luminosa e silenziosa stanza con bagno privato,521590770,Ugo,,Porto - Saragozza,44.49382833246117,11.327816389214298,Private room,109,3,1,2023-09-27,0.17,1,179,1,
986224906910815958,"LeCalycanthus, Room&Garden x 2",230641567,Federico,,Savena,44.47736531483125,11.389577185905276,Private room,47,2,2,2023-12-11,0.34,1,233,2,
986277556974084474,Blue Studio,293411370,Patrizio,,Santo Stefano,44.4886042,11.3414162,Entire home/apt,90,1,10,2024-03-04,1.86,32,118,10,
986865996145914262,holabologna lilyflat-zona fiera,300727730,Belinda,,Navile,44.510095745604445,11.355917286706035,Entire home/apt,107,1,0,,,4,108,0,
986878974494286810,Ampia stanza in Bolognina,110611088,Alberto,,Navile,44.510849599902784,11.347910922422043,Private room,150,2,1,2024-03-24,1,1,365,1,
987344505418686125,Stanza Fiera Stazione Centro,26774919,Luca Sebastiano,,Navile,44.52105423374368,11.351190438535708,Private room,100,1,1,2023-10-07,0.18,2,91,1,
987395112579016538,Monolocale vicino a Bologna Fiere,537734119,Valentina,,Navile,44.52935052733839,11.354557871818542,Entire home/apt,65,3,3,2024-03-24,0.60,1,115,3,
987464594686209684,HomeSerra 2,504874396,Simona,,Navile,44.508473900000006,11.345629026983643,Entire home/apt,143,2,1,2024-01-02,0.36,2,158,1,037006-CV-00743
987715773640063364,Garisenda Tower Luxury Room,525674598,Monica,,Santo Stefano,44.49521532298712,11.344991184655768,Private room,141,1,4,2024-02-28,0.79,3,190,4,037006-AF-00572
987775807677641884,Asinelli Tower Luxury Room,525674598,Monica,,Santo Stefano,44.49532246453997,11.34492681163941,Private room,157,1,1,2024-01-05,0.37,3,55,1,037006-AF-00572
987801176762138241,Prendiparte Tower Luxury Room,525674598,Monica,,Santo Stefano,44.495230628935296,11.34496972698365,Private room,186,1,1,2023-10-21,0.19,3,72,1,037006-AF-00572
988058935905374231,Comodo appartamento a Bologna,538801785,Ervin,,Navile,44.51791566330698,11.35861337361095,Entire home/apt,120,2,0,,,1,168,0,
988072593570751565,camera singola o doppia con letti separati,269840791,Manuel,,San Donato - San Vitale,44.49281649385856,11.398563149162298,Private room,42,1,2,2023-11-04,0.33,2,89,2,
988899081766142668,Everyday Apartments Petroni 18/2,121985563,Giulio,,Santo Stefano,44.4950698,11.3511233,Entire home/apt,290,1,2,2023-10-30,0.36,6,212,2,
988929696705170206,Avantgard Rooms Procaccini - La Romantica,526272261,Enrico,,Navile,44.51313316985661,11.341939437865411,Private room,116,2,5,2024-03-22,0.85,6,61,5,
988945653358092739,Camera 2-Double room-Ensuite with Shower-Balcony-S,539009034,Mauro,,Santo Stefano,44.4864,11.33461,Private room,150,1,0,,,5,316,0,493190
988945727119098366,Camera 4-Triple room-Ensuite with Bath-Comfort,539009034,Mauro,,Santo Stefano,44.48678717922659,11.334955767199451,Private room,150,1,1,2023-10-28,0.20,5,325,1,493190
988945799956028809,Camera 3-Quad room-Ensuite with Shower-Family,539009034,Mauro,,Santo Stefano,44.48675557924952,11.33290316915897,Private room,150,1,0,,,5,325,0,493190
988945871118085107,Camera 1-Quad room-Ensuite with Shower-Balcony-Fam,539009034,Mauro,,Santo Stefano,44.48683179269833,11.335105631738559,Private room,163,1,0,,,5,324,0,493190
989145542949998536,Una stanza luminosa,538643861,Daniela,,San Donato - San Vitale,44.49531717574532,11.381065817985231,Private room,77,1,9,2024-03-23,1.60,1,320,9,
989650954323463494,"Maison Chanel, Bologna",12182373,Luca,,Santo Stefano,44.500230057809055,11.346580201237952,Entire home/apt,157,1,1,2024-02-25,1,51,129,1,
989661267545925854,"La Finestra Sul Centro, Bologna By Short Holidays",12182373,Luca,,Santo Stefano,44.4976899,11.3506301,Entire home/apt,256,1,18,2024-03-03,3.55,51,65,18,
989677715841434144,Grazioso&strategico monolocale,462480229,Andrea,,Borgo Panigale - Reno,44.5204625,11.2781279,Entire home/apt,75,2,0,,,1,254,0,
989724890855123923,Wonderful Italy | Modern Petroleum Apartment,487811050,Wonderful Italy Emilia-Romagna,,San Donato - San Vitale,44.5026227,11.3697986,Entire home/apt,98,1,7,2024-02-20,1.20,175,310,7,
989871788359563954,Abalus Studio,466345777,Patrizio,,Santo Stefano,44.49884549999999,11.3483897,Entire home/apt,77,1,5,2024-02-24,1.01,1,117,5,
990264215173935024,Mini Monolocale Bologna Centro Piazza Verdi,81434600,Mirco,,Santo Stefano,44.495746980938435,11.350933872163296,Entire home/apt,50,2,12,2024-03-07,2.09,3,203,12,
990336364545861233,bellissimo appartamento,145237712,Mattia,,Porto - Saragozza,44.49983599999999,11.3416047,Entire home/apt,221,2,1,2023-10-22,0.19,2,53,1,
990422105488928175,la casa dell'attore,339490246,Roberto,,Santo Stefano,44.48619446667034,11.350966219573966,Private room,197,2,0,,,1,156,0,
990433948371829724,[Bed&Breakfast] Room w/Shared BA near Station,204525241,Housing PRO,,Navile,44.5157031,11.3375107,Private room,89,1,8,2024-03-19,1.55,6,325,8,037006-BB-01135
990986339103474064,Camera matrimoniale,539481594,Francesco Saverio,,Savena,44.48211920000001,11.3866629,Private room,40,2,20,2024-03-10,3.87,1,80,20,
990989690467627760,Reno River House - Affitti Brevi Italia,389732581,Global Service,,Borgo Panigale - Reno,44.506988113262835,11.283013512590056,Entire home/apt,95,1,4,2024-02-17,0.98,8,361,4,
991130546345842900,Pretty House In Bologna Center,40776270,Giulia,,Porto - Saragozza,44.4968239,11.3337862,Entire home/apt,119,3,1,2024-03-24,1,1,218,1,
991156379678239905,Appartamento sotto San Luca,209274563,Federico,,Porto - Saragozza,44.492706000850326,11.313767993074434,Entire home/apt,80,2,1,2023-12-10,0.28,1,76,1,
991244113673412337,Tata Homes Standard Double Room @223,535208131,Geethika,,Santo Stefano,44.48948,11.3505,Private room,58,1,0,,,15,255,0,
991260317687552382,Tata Homes King Room @115,535208131,Geethika,,Santo Stefano,44.48852,11.35082,Private room,65,1,3,2024-02-15,0.79,15,245,3,
991274883951411341,Tata Homes Queen Room @117,535208131,Geethika,,Santo Stefano,44.487786222041535,11.35090756218927,Private room,57,1,1,2024-02-10,0.67,15,238,1,
991278842077337747,Tata homes Single Room @227,535208131,Geethika,,Santo Stefano,44.48970431070151,11.351531026385455,Private room,51,1,4,2024-02-18,2.22,15,254,4,
991294690390949685,Tata Homes Single Room @228,535208131,Geethika,,Santo Stefano,44.48969532735627,11.351963259123664,Private room,47,1,0,,,15,251,0,
991294746015657809,Tata Homes Standard Double Room @222,535208131,Geethika,,Santo Stefano,44.48979,11.35235,Private room,57,1,3,2024-02-03,0.55,15,140,3,
991940326726538586,Casa Santana Bologna centro,8981194,Ilenia,,Santo Stefano,44.49712579032722,11.347145851122333,Entire home/apt,286,2,4,2024-01-01,1.04,2,127,4,
992065298036175485,Bed and Breakfast con terrazzo - Dalia,80665831,Etienne,,Santo Stefano,44.49037149999999,11.3558759,Private room,87,2,4,2023-11-01,0.71,1,165,4,P.G. N. 362950/2023 - SCIA per l'esercizio di attività di Bed & Breakfast
992861906001565175,Casa Cielo Universitas,502924962,Andrea,,Santo Stefano,44.495116,11.3537516,Entire home/apt,143,1,1,2023-11-13,0.22,7,103,1,
993361139812398512,[Loft Centrale] - piazza maggiore,457784234,Elisa,,Santo Stefano,44.4880868,11.3419452,Entire home/apt,116,1,10,2024-03-17,1.79,3,326,10,037006-AT-02859
993489336503342720,Traveller's Den - Sant’Orsola,539984723,Luciano,,San Donato - San Vitale,44.49218073770204,11.368216273829692,Entire home/apt,83,2,11,2024-03-20,1.94,1,132,11,
993914467244981921,Casa Mia Apartment,540114308,Maria Anna,,San Donato - San Vitale,44.484677178711976,11.373793793636313,Entire home/apt,90,2,1,2023-11-27,0.25,1,122,1,
994000078188405168,Sunrise Suite: fusion antique and modern,540130929,Larysa,,Navile,44.51532684702344,11.33773857790984,Private room,99,1,34,2024-03-17,6.00,2,82,34,
994075475181136624,Panigale 90 quite and easy Holiday in Bologna,46521836,Giulio,,Borgo Panigale - Reno,44.519876863741324,11.278231490241504,Entire home/apt,61,1,6,2024-03-14,1.19,1,251,6,
994084895019157331,Sunset Suite: fusion antique and modern,540130929,Larysa,,Navile,44.5153957,11.3377654,Private room,95,1,32,2024-03-23,5.65,2,82,32,
994088125545018451,Bologna con vista!,10366085,Andrea,,Porto - Saragozza,44.4897489,11.3375238,Private room,99,1,2,2023-11-05,0.40,1,256,2,
994156246011273791,Elegante Loft [Nel centro storico di Bologna],540176694,Michael,,Porto - Saragozza,44.4972581,11.3416256,Entire home/apt,102,1,15,2024-03-21,2.96,1,143,15,
994773856540007233,Lo stile è sempre personale,198596470,Alessandra,,Borgo Panigale - Reno,44.492275083959655,11.284497901797295,Private room,58,1,6,2024-03-24,1.59,1,233,6,
995746106397399407,La Casa in Fiera,540542032,Mario,,Navile,44.512016421367626,11.354849623417662,Entire home/apt,76,1,3,2023-12-10,0.58,1,242,3,
995762169457645938,A & D Casa vacanza Bologna,206913075,Wendy,,Navile,44.513279320180644,11.342639552465975,Entire home/apt,94,1,0,,,1,161,0,
996149724987775147,Sette Chiese Apartment - Family apartment,215185922,Sandra,,Santo Stefano,44.4920451,11.3478305,Entire home/apt,175,1,8,2024-03-21,1.54,16,66,8,
996329078757188871,Elegante appartamento in centro con parcheggio,156519767,Gaia,,Porto - Saragozza,44.48738630800695,11.337951346032721,Entire home/apt,191,1,5,2023-12-09,0.96,1,4,5,
996839446315361788,La Collina in Centro Apartment,540753821,Sara,,Santo Stefano,44.48148550522589,11.334310380821297,Entire home/apt,75,1,38,2024-03-16,6.99,1,65,38,
996974077768910845,Industrial Design Loft 2BR [8 Min. to City Center],204525241,Housing PRO,,Porto - Saragozza,44.4910735,11.3164519,Entire home/apt,87,1,3,2024-03-16,1.06,6,273,3,037006-AT-03107
997707431699065990,Appartamento lusso con Jacuzzi e Garage zona Fiera,329449430,Francesco,,San Donato - San Vitale,44.503416637362754,11.36453026627044,Entire home/apt,193,1,2,2024-01-14,0.50,2,233,2,037006-CV-00599
998352684811363503,appartamento con cucina + 2 letti matrimoniali,541053969,Cristina,,Navile,44.53235842393123,11.355762312405217,Entire home/apt,66,1,1,2024-03-02,1,1,71,1,
998578211290302462,Susy Room,541110720,Mohammed,,Santo Stefano,44.49558418951127,11.350865618610486,Private room,47,1,12,2023-11-30,2.21,1,62,12,
998916937682692298,Green Loft,13080832,Francesca,,Porto - Saragozza,44.4950477396974,11.332695454352512,Entire home/apt,151,2,3,2024-03-23,0.61,1,193,3,
999059833206406852,Loft Santo Stefano-Sant’Orsola,42003439,Nicolò,,Santo Stefano,44.4825823,11.359,Entire home/apt,246,1,1,2023-12-19,0.31,1,162,1,
999089934260431851,Central Station Urban Oasis + Balcony,466730699,Callum,,Navile,44.511317629926815,11.346449815258094,Entire home/apt,113,1,14,2024-03-15,3.89,2,203,14,
999209929286197515,SMART MONDO [Business & Relax],36305057,Elia,,San Donato - San Vitale,44.5014916,11.3665007,Entire home/apt,78,1,28,2024-03-24,5.60,2,0,28,P.G. N. 660029/2023
999788988620850424,Cozy apartment with backyard,42225787,Marco,,Porto - Saragozza,44.50462630000001,11.3110846,Entire home/apt,110,1,0,,,1,264,0,
999853257555416393,borghetto36,493143123,Ble,,San Donato - San Vitale,44.49350943183316,11.359639872510465,Entire home/apt,120,2,1,2023-12-10,0.28,2,216,1,
999946409298357047,Residence 9 Central Bo,152945951,Germani,,Porto - Saragozza,44.504428811469744,11.339533411385082,Entire home/apt,95,1,17,2024-03-21,3.13,26,150,17,037006-AT-03065
1000367337737013375,Double room - private bathroom,541477839,Brunella,,San Donato - San Vitale,44.5011968,11.3662547,Private room,240,1,1,2023-11-15,0.23,1,49,1,
1000504961889262493,Giudei House Loft 1,541362658,Sonia,,Santo Stefano,44.4952803,11.3469192,Entire home/apt,76,1,1,2024-03-15,1,1,296,1,
1000691909534238502,[City Center] Bright apartment,288167285,Jacopo,,Santo Stefano,44.48577574181657,11.350279538645736,Entire home/apt,349,1,6,2024-03-10,1.33,4,340,6,
1000791757158721146,Top floor vista 2 Torri a 5 min da Piazza Maggiore,164830656,Lorenzo,,Santo Stefano,44.4936138,11.3475682,Entire home/apt,119,2,17,2024-03-23,3.54,5,132,17,037006-AT-03031
